Gene_id,SPORO_1,SPORO_2,SPORO_3,WALL_1,WALL_2,WALL_3
cgd4_2400-RA-p1,25454000.0,333310000.0,45399000.0,113450000.0,149830000.0,45330000.0
cgd4_2420-RA-p1,159800.0,8112400.0,183310.0,0.0,82782.0,40491.0
cgd4_2460-RA-p1,3718300.0,72529000.0,4497800.0,3412400.0,12349000.0,5803400.0
cgd4_2470-RA-p1,0.0,0.0,0.0,418530.0,1721600.0,0.0
cgd4_250-RA-p1,2183400.0,160380000.0,11330000.0,6075700.0,6132000.0,7940600.0
cgd4_2510-RA-p1,169470.0,8390000.0,0.0,0.0,70132.0,1356700.0
cgd4_2520-RA-p1,0.0,17820000.0,306560.0,588430.0,0.0,991460.0
cgd4_2540-RA-p1,13488000.0,168270000.0,7787900.0,14135000.0,8644300.0,50501000.0
cgd4_2553-RA-p1,5442100.0,90531000.0,18283000.0,66157000.0,8182800.0,37456000.0
cgd4_2560-RA-p1,21180.0,2951800.0,0.0,0.0,44027.0,567400.0
cgd4_2580-RA-p1,549260.0,2945700.0,0.0,0.0,284110.0,1122600.0
cgd4_2590-RA-p1,1120700.0,18667000.0,1329100.0,457460.0,149620.0,1071500.0
cgd4_2600-RA-p1,97806000.0,887490000.0,64500000.0,105950000.0,78611000.0,165890000.0
cgd4_260-RA-p1,3577600.0,78842000.0,2781400.0,1176900.0,1824400.0,12769000.0
cgd4_2610-RA-p1,0.0,3821900.0,776970.0,736790.0,0.0,0.0
cgd4_2690-RA-p1,39606.0,4048700.0,6360.4,0.0,0.0,1084600.0
cgd4_2710-RA-p1,0.0,25716000.0,1846400.0,489750.0,8676800.0,0.0
cgd4_2720-RA-p1,5057300.0,55784000.0,1638700.0,3515900.0,22575000.0,20601000.0
cgd4_2780-RA-p1,706690.0,92114000.0,7710900.0,18166000.0,86401000.0,30502000.0
cgd4_2840-RA-p1,0.0,3989900.0,0.0,762500.0,0.0,0.0
cgd4_2860-RA-p1,14629000.0,403300000.0,15926000.0,17755000.0,26562000.0,38540000.0
cgd4_2890-RA-p1,41394.0,4458300.0,0.0,0.0,0.0,229080.0
cgd4_290-RA-p1,35737.0,7994600.0,0.0,0.0,0.0,731510.0
cgd4_2910-RA-p1,1713000.0,90471000.0,6022800.0,1964200.0,1958000.0,6123300.0
cgd4_2980-RA-p1,2010300.0,126410000.0,6934100.0,7930400.0,4438600.0,40551000.0
cgd4_3000-RA-p1,8233700.0,179300000.0,11402000.0,8860900.0,14872000.0,43718000.0
cgd4_300-RA-p1,10561000.0,404210000.0,15279000.0,38915000.0,32289000.0,60627000.0
cgd4_3020-RA-p1,0.0,11030000.0,43353.0,0.0,0.0,448260.0
cgd4_3040-RA-p1,892750.0,13885000.0,322120.0,540110.0,416460.0,1101600.0
cgd4_3050-RA-p1,769040.0,89564000.0,306210.0,200830.0,0.0,6186500.0
cgd4_3070-RA-p1,0.0,54407000.0,3668900.0,3402000.0,12010000.0,210760.0
cgd4_3080-RA-p1,3716000.0,222840000.0,20284000.0,33635000.0,55610000.0,59578000.0
cgd4_3090-RA-p1,17848.0,69377000.0,2535200.0,309300000.0,666230000.0,60052000.0
cgd4_30-RA-p1,0.0,2915800.0,0.0,0.0,0.0,0.0
cgd4_3100-RA-p1,0.0,525120.0,0.0,0.0,0.0,38252.0
cgd4_3130-RA-p1,0.0,51689000.0,3558900.0,839040.0,0.0,0.0
cgd4_3150-RA-p1,0.0,1350200.0,0.0,0.0,0.0,156360.0
cgd4_3160-RA-p1,156740000.0,2450900000.0,119690000.0,390540000.0,502010000.0,686690000.0
cgd4_3190-RA-p1,0.0,3877500.0,1422200.0,0.0,0.0,0.0
cgd4_320-RA-p1,0.0,181840000.0,4098900.0,2040900.0,14474000.0,0.0
cgd4_3220-RA-p1,285830000.0,3441600000.0,276490000.0,879860000.0,2218400000.0,523420000.0
cgd4_3250-RA-p1,84200.0,3000800.0,0.0,0.0,0.0,0.0
cgd4_3270-RA-p1,19574000.0,503020000.0,19030000.0,31332000.0,60531000.0,95697000.0
cgd4_3280-RA-p1,0.0,7872000.0,56868.0,0.0,0.0,4373300.0
cgd4_3290-RA-p1,35190000.0,505570000.0,40715000.0,159950000.0,89947000.0,454070000.0
cgd4_32-RA-p1,3113400.0,168410000.0,6496100.0,16801000.0,30067000.0,16846000.0
cgd4_3300-RA-p1,12860000.0,420750000.0,62209000.0,204050000.0,42305000.0,486150000.0
cgd4_3310-RA-p1,450430.0,15340000.0,236990.0,113200.0,0.0,74793.0
cgd4_3330-RA-p1,106430.0,6439700.0,0.0,0.0,0.0,1049800.0
cgd4_3400-RA-p1,1640500.0,104480000.0,1214000.0,1178000.0,2353500.0,5567300.0
cgd4_3410-RA-p1,0.0,52822.0,0.0,0.0,0.0,900830.0
cgd4_3430-RA-p1,176690.0,12711000.0,101440.0,83808.0,14130.0,3550000.0
cgd4_3440-RA-p1,111720.0,807090.0,21221.0,397680.0,0.0,2626500.0
cgd4_3450-RA-p1,0.0,910490.0,172910.0,66364.0,0.0,3131700.0
cgd4_3460-RA-p1,0.0,7115500.0,248030.0,31736.0,0.0,161560.0
cgd4_3470-RA-p1,909520.0,62661000.0,3155200.0,4120700.0,1251100.0,1532300.0
cgd4_3480-RA-p1,143180.0,26506000.0,219160.0,0.0,53591.0,719450.0
cgd4_3530-RA-p1,128060000.0,1715400000.0,82233000.0,97778000.0,244070000.0,394440000.0
cgd4_3550-RA-p1,15369.0,87100000.0,1975900.0,8178500.0,41520000.0,18632000.0
cgd4_3570-RA-p1,25844.0,239580.0,0.0,0.0,0.0,24169.0
cgd4_3580-RA-p1,4065200.0,53111000.0,1150600.0,3208200.0,1142000.0,11842000.0
cgd4_3600-RA-p1,0.0,941100.0,0.0,0.0,0.0,0.0
cgd4_3610-RA-p1,0.0,11625000.0,0.0,0.0,0.0,109950.0
cgd4_3620-RA-p1,110210000.0,2953100000.0,144210000.0,571530000.0,691700000.0,100740000.0
cgd4_3630-RA-p1,144990.0,101080000.0,1938900.0,3380900.0,2477900.0,21214000.0
cgd4_3650-RA-p1,0.0,16406000.0,500320.0,1059600.0,376750.0,0.0
cgd4_3680-RA-p1,0.0,7185500.0,0.0,0.0,0.0,0.0
cgd4_3770-RA-p1,12058000.0,109160000.0,3515100.0,2833400.0,11247000.0,24615000.0
cgd4_3850-RA-p1,7088000.0,183690000.0,8178400.0,9166900.0,6030200.0,24393000.0
cgd4_3860-RA-p1,10543000.0,201970000.0,8834400.0,7341900.0,10022000.0,32005000.0
cgd4_3880-RA-p1,2228200.0,76418000.0,1437500.0,1495500.0,1879600.0,8432400.0
cgd4_3950-RA-p1,3449600.0,113830000.0,3119500.0,3269500.0,5285600.0,14984000.0
cgd4_3970-RA-p1,2714900.0,21450000.0,167500.0,633910.0,0.0,11313000.0
cgd4_3990-RA-p1,0.0,2164500.0,0.0,0.0,0.0,33077.0
cgd4_4000-RA-p1,146780.0,34636000.0,2067300.0,1596500.0,18635000.0,168290.0
cgd4_4020-RA-p1,91417000.0,855170000.0,73782000.0,189010000.0,169230000.0,323000000.0
cgd4_4030-RA-p1,0.0,25205000.0,1528600.0,1571000.0,0.0,252180.0
cgd4_4040-RA-p1,0.0,2294200.0,0.0,0.0,0.0,1432500.0
cgd4_4060-RA-p1,0.0,310250.0,0.0,0.0,0.0,0.0
cgd4_4080-RA-p1,5305000.0,83754000.0,4286500.0,5710300.0,2786300.0,7554500.0
cgd4_4090-RA-p1,683420.0,8552100.0,0.0,0.0,2271300.0,1163900.0
cgd4_40-RA-p1,8848600.0,208870000.0,9473600.0,9544500.0,13179000.0,61188000.0
cgd4_4100-RA-p1,43543.0,12150000.0,1506100.0,168600.0,0.0,4336200.0
cgd4_410-RA-p1,0.0,667480.0,0.0,0.0,0.0,0.0
cgd4_4110-RA-p1,0.0,4362600.0,0.0,0.0,0.0,483290.0
cgd4_4140-RA-p1,19820.0,3300500.0,0.0,0.0,55173.0,403280.0
cgd4_4160-RA-p1,0.0,0.0,0.0,0.0,7339400.0,118130.0
cgd4_4170-RA-p1,0.0,22969000.0,975440.0,0.0,24246000.0,1484800.0
cgd4_4200-RA-p1,22776.0,14323000.0,105020.0,0.0,0.0,368370.0
cgd4_4210-RA-p1,0.0,2855900.0,0.0,0.0,0.0,0.0
cgd4_4253-RA-p1,255950.0,68780.0,0.0,0.0,0.0,316650.0
cgd4_4300-RA-p1,2586700.0,39871000.0,1254100.0,846880.0,1523800.0,2649500.0
cgd4_4330-RA-p1,0.0,29317000.0,363900.0,63730.0,0.0,296070.0
cgd4_4340-RA-p1,719110.0,7573000.0,387190.0,93122.0,0.0,1510600.0
cgd4_4400-RA-p1,17937000.0,121800000.0,7159100.0,11071000.0,14257000.0,135040000.0
cgd4_4460-RA-p1,13249000.0,107560000.0,4976300.0,14302000.0,4653400.0,15951000.0
cgd4_4480-RA-p1,52510.0,3800700.0,0.0,0.0,0.0,1384600.0
cgd4_4500-RA-p1,0.0,7012100.0,0.0,0.0,0.0,2521300.0
cgd4_4503-RA-p1,0.0,328240000.0,16767000.0,14280000.0,24870000.0,870110.0
cgd4_450-RA-p1,586540.0,12524000.0,0.0,126190.0,45353.0,540280.0
cgd4_460-RA-p1,0.0,1687500.0,0.0,0.0,0.0,0.0
cgd4_470-RA-p1,355240000.0,1077100000.0,90735000.0,643780000.0,466710000.0,532320000.0
cgd4_490-RA-p1,0.0,9464200.0,81989.0,150300.0,0.0,5609000.0
cgd4_500-RA-p1,0.0,10710000.0,0.0,18854000.0,138230000.0,27346000.0
cgd4_510-RA-p1,0.0,3588000.0,0.0,0.0,0.0,1063100.0
cgd4_530-RA-p1,220030.0,63353000.0,5489300.0,6162500.0,241630.0,5718300.0
cgd4_540-RA-p1,3637200.0,115920000.0,5058100.0,4932300.0,10753000.0,15235000.0
cgd4_570-RA-p1,2442600.0,47574000.0,12092000.0,8780400.0,0.0,15265000.0
cgd4_580-RA-p1,0.0,1343900.0,0.0,0.0,0.0,1256800.0
cgd4_590-RA-p1,0.0,33583000.0,5763600.0,7296600.0,2700500.0,0.0
cgd4_650-RA-p1,0.0,392050.0,0.0,0.0,0.0,242420.0
cgd4_670-RA-p1,0.0,86409000.0,1684000.0,215650000.0,1174300000.0,144290000.0
cgd4_690-RA-p1,8051100.0,121240000.0,5480900.0,4129400.0,12994000.0,57362000.0
cgd4_700-RA-p1,45822000.0,596200000.0,27536000.0,52047000.0,58450000.0,99339000.0
cgd4_740-RA-p1,69618000.0,2919700000.0,699350000.0,1004700000.0,330950000.0,961980000.0
cgd4_770-RA-p1,0.0,1007600.0,89316.0,217050.0,0.0,550170.0
cgd4_790-RA-p1,282130.0,7235500.0,0.0,1179000.0,8998500.0,0.0
cgd4_80-RA-p1,1922500.0,49778000.0,1299900.0,1581400.0,642020.0,15196000.0
cgd4_810-RA-p1,59310.0,8681700.0,70397.0,0.0,0.0,0.0
cgd4_820-RA-p1,0.0,1063800.0,0.0,0.0,0.0,181850.0
cgd4_840-RA-p1,28958000.0,731420000.0,58740000.0,340410000.0,193690000.0,180900000.0
cgd4_850-RA-p1,291540.0,8414700.0,31670.0,5206.0,0.0,468310.0
cgd4_870-RA-p1,47933.0,7485000.0,30214.0,105190.0,583410.0,1855400.0
cgd4_880-RA-p1,0.0,4208200.0,0.0,0.0,0.0,831740.0
cgd4_900-RA-p1,0.0,2057500.0,0.0,0.0,0.0,73770.0
cgd4_90-RA-p1,0.0,1766600.0,75479.0,27994.0,0.0,578330.0
cgd4_910-RA-p1,4193900.0,43773000.0,2976900.0,4628800.0,6803700.0,5604300.0
cgd4_920-RA-p1,0.0,1375600.0,17331.0,0.0,0.0,0.0
cgd4_940-RA-p1,0.0,25875000.0,2015700.0,827300.0,0.0,3898100.0
cgd4_960-RA-p1,1040900.0,31704000.0,3180800.0,2239700.0,0.0,1120800.0
cgd4_990-RA-p1,310990.0,14356000.0,534740.0,199050.0,4300100.0,6182600.0
cgd5_100-RA-p1,0.0,1123200.0,0.0,0.0,0.0,27302.0
cgd5_1020-RA-p1,406680.0,32080000.0,0.0,920300.0,0.0,2793100.0
cgd5_1030-RA-p1,0.0,6783500.0,41898.0,0.0,0.0,1581800.0
cgd5_1040-RA-p1,0.0,1693500.0,232230.0,795110.0,0.0,0.0
cgd5_1050-RA-p1,0.0,8440900.0,0.0,0.0,0.0,63740.0
cgd5_1060-RA-p1,0.0,6335300.0,0.0,0.0,0.0,0.0
cgd5_1080-RA-p1,0.0,1824100.0,0.0,0.0,0.0,162850.0
cgd5_10-RA-p1,194590.0,79503000.0,2588600.0,2826700.0,677590.0,14947000.0
cgd5_110-RA-p1,0.0,608030.0,0.0,0.0,0.0,140560.0
cgd5_1120-RA-p1,0.0,2748800.0,0.0,0.0,0.0,1666400.0
cgd5_1140-RA-p1,450500.0,33493000.0,1483500.0,276840.0,53998.0,1327300.0
cgd5_1150-RA-p1,0.0,11727000.0,163190.0,0.0,0.0,0.0
cgd5_1210-RA-p1,0.0,2316900.0,0.0,1863500.0,11985000.0,161780.0
cgd5_1240-RA-p1,9156800.0,1486300.0,0.0,15178000.0,0.0,1037500.0
cgd5_1250-RA-p1,0.0,431640.0,0.0,0.0,0.0,60049.0
cgd5_1270-RA-p1,2760600.0,113310000.0,4882500.0,6690600.0,19291000.0,36080000.0
cgd5_130-RA-p1,0.0,242920.0,0.0,0.0,0.0,106410.0
cgd5_1310-RA-p1,358650.0,21958000.0,821780.0,37213.0,335090.0,3280200.0
cgd5_1330-RA-p1,577210.0,75834000.0,4325300.0,9721100.0,24656000.0,70858000.0
cgd5_1363-RA-p1,11626000.0,397170000.0,21989000.0,66523000.0,75846000.0,67409000.0
cgd5_1370-RA-p1,7091700.0,332230000.0,16181000.0,40798000.0,184800000.0,52912000.0
cgd5_1410-RA-p1,0.0,147570.0,0.0,0.0,0.0,499990.0
cgd5_1440-RA-p1,2065400.0,35720000.0,285440.0,874390.0,418010.0,6296800.0
cgd5_1450-RA-p1,744710.0,9926500.0,1020000.0,606890.0,0.0,1280800.0
cgd5_1470-RA-p1,1122700.0,266380000.0,29672000.0,26562000.0,20104000.0,13339000.0
cgd5_1480-RA-p1,833870.0,12917000.0,261880.0,346440.0,0.0,4720600.0
cgd5_1490-RA-p1,535130.0,9446300.0,18834.0,59188.0,1464600.0,783790.0
cgd5_1500-RA-p1,289300.0,22591000.0,334450.0,3485700.0,0.0,3303100.0
cgd5_1580-RA-p1,189290000.0,823920000.0,68618000.0,355120000.0,219870000.0,638690000.0
cgd5_1590-RA-p1,60054.0,372140.0,86326.0,0.0,0.0,1277900.0
cgd5_1600-RA-p1,33898.0,1848500.0,0.0,34338.0,0.0,212050.0
cgd5_1640-RA-p1,43786000.0,484700000.0,24738000.0,55805000.0,81271000.0,74812000.0
cgd5_1650-RA-p1,8309300.0,460080000.0,31330000.0,43600000.0,65357000.0,35539000.0
cgd5_1670-RA-p1,4037900.0,58002000.0,5022500.0,71216000.0,11732000.0,29160000.0
cgd5_170-RA-p1,4859.5,1315800.0,0.0,0.0,0.0,57633.0
cgd5_1710-RA-p1,9789900.0,154330000.0,7761200.0,8196000.0,9766700.0,19989000.0
cgd5_1760-RA-p1,771230.0,79729000.0,7470000.0,13818000.0,32275000.0,840760.0
cgd5_1780-RA-p1,2705000.0,43551000.0,748870.0,787820.0,1278600.0,11332000.0
cgd5_180-RA-p1,8226300.0,362490000.0,15312000.0,43806000.0,97794000.0,24775000.0
cgd5_1820-RA-p1,1712400.0,319430000.0,23961000.0,16614000.0,15291000.0,30247000.0
cgd5_1880-RA-p1,7209000.0,153090000.0,5804400.0,4803600.0,7738600.0,16912000.0
cgd5_1960-RA-p1,310710000.0,3572700000.0,245110000.0,362160000.0,338230000.0,627350000.0
cgd5_1970-RA-p1,172340.0,14173000.0,2736900.0,1853000.0,3921900.0,194020.0
cgd5_2020-RA-p1,2750400.0,115010000.0,3564800.0,5496700.0,101190000.0,6481900.0
cgd5_2030-RA-p1,0.0,36836000.0,2721200.0,2508200.0,0.0,181420.0
cgd5_2040-RA-p1,0.0,1896600.0,130040.0,0.0,0.0,0.0
cgd5_2060-RA-p1,26977.0,25050000.0,314290.0,70258.0,0.0,1647900.0
cgd5_2070-RA-p1,4643700.0,69756000.0,1035400.0,1863500.0,2837200.0,8926800.0
cgd5_20-RA-p1,1607600.0,68084000.0,1824900.0,2743800.0,3660100.0,7569100.0
cgd5_210-RA-p1,0.0,3165400.0,0.0,0.0,0.0,957160.0
cgd5_2150-RA-p1,0.0,12701000.0,0.0,0.0,0.0,0.0
cgd5_2180-RA-p1,76524.0,27060000.0,1294700.0,636850.0,405060.0,1906900.0
cgd5_2190-RA-p1,3799100.0,102100000.0,2753300.0,4057900.0,5894700.0,14597000.0
cgd5_220-RA-p1,0.0,3903000.0,0.0,0.0,0.0,646990.0
cgd5_2210-RA-p1,264230000.0,1046100000.0,74880000.0,397680000.0,453050000.0,189700000.0
cgd5_2220-RA-p1,0.0,19466000.0,2666600.0,946920.0,0.0,0.0
cgd5_2230-RA-p1,8999000.0,188150000.0,11640000.0,14417000.0,22123000.0,65275000.0
cgd5_2240-RA-p1,0.0,4597700.0,0.0,0.0,0.0,985570.0
cgd5_2250-RA-p1,361740.0,8262600.0,116420.0,0.0,276720.0,2959700.0
cgd5_2260-RA-p1,2961800.0,17324000.0,851740.0,6567400.0,4691000.0,11185000.0
cgd5_2300-RA-p1,644720.0,42216000.0,3390300.0,12290000.0,11465000.0,2700900.0
cgd5_230-RA-p1,126760.0,3795200.0,492600.0,1975800.0,0.0,1972700.0
cgd5_2310-RA-p1,0.0,14468000.0,111190.0,131050.0,0.0,6053000.0
cgd5_2330-RA-p1,3228200.0,46951000.0,3119300.0,2380800.0,1844300.0,9020100.0
cgd5_2350-RA-p1,0.0,392330.0,0.0,0.0,0.0,0.0
cgd5_2360-RA-p1,0.0,6675700.0,165400.0,174220.0,0.0,0.0
cgd5_2380-RA-p1,0.0,727610.0,127730.0,0.0,0.0,0.0
cgd5_2430-RA-p1,780910.0,18098000.0,1211700.0,1639700.0,1016100.0,0.0
cgd5_2460-RA-p1,0.0,6185500.0,118890.0,0.0,0.0,920840.0
cgd5_2490-RA-p1,35007.0,3289300.0,0.0,141780.0,0.0,1060500.0
cgd5_250-RA-p1,0.0,563190.0,0.0,0.0,0.0,0.0
cgd5_2510-RA-p1,770790.0,20617000.0,1062400.0,528340.0,647550.0,2668500.0
cgd7_2280-RA-p1,94166000.0,1090200000.0,85118000.0,107800000.0,229450000.0,436060000.0
cgd5_2570-RA-p1,0.0,4560300.0,106650.0,0.0,0.0,4907000.0
cgd5_2580-RA-p1,0.0,4493400.0,0.0,271990.0,4355900.0,0.0
cgd5_2600-RA-p1,5180800.0,285270000.0,12167000.0,6111300.0,14980000.0,21350000.0
cgd5_2620-RA-p1,0.0,650950.0,0.0,0.0,0.0,0.0
cgd5_2670-RA-p1,3519800.0,165140000.0,5081300.0,9842100.0,9828500.0,27758000.0
cgd5_2710-RA-p1,0.0,15959000.0,406490.0,598400.0,401210.0,0.0
cgd5_2720-RA-p1,1680300.0,47600000.0,425140.0,483810.0,1211500.0,7220700.0
cgd5_2730-RA-p1,0.0,14551000.0,103160.0,0.0,0.0,0.0
cgd5_2740-RA-p1,1981200.0,148520000.0,1215000.0,1237900.0,1727300.0,5769000.0
cgd5_2750-RA-p1,0.0,2471300.0,0.0,0.0,0.0,0.0
cgd5_2760-RA-p1,1577400.0,97961000.0,4637700.0,10759000.0,8290400.0,7955500.0
cgd5_2780-RA-p1,14100000.0,472830000.0,110880000.0,89118000.0,131190000.0,108810000.0
cgd5_2800-RA-p1,33251000.0,1810500000.0,122970000.0,151910000.0,327850000.0,194300000.0
cgd5_2860-RA-p1,78155.0,3580300.0,0.0,0.0,0.0,26811.0
cgd5_2880-RA-p1,0.0,2755600.0,0.0,0.0,0.0,0.0
cgd5_2900-RA-p1,47495.0,23022000.0,1330500.0,687520.0,66325.0,7055500.0
cgd5_2910-RA-p1,0.0,631010.0,0.0,0.0,0.0,0.0
cgd5_2963-RA-p1,30307.0,4741600.0,0.0,0.0,0.0,144900.0
cgd5_2990-RA-p1,0.0,3386700.0,0.0,0.0,0.0,249340.0
cgd5_3010-RA-p1,0.0,3953600.0,0.0,0.0,0.0,1642600.0
cgd5_3040-RA-p1,90782000.0,1180700000.0,73433000.0,269240000.0,262220000.0,175920000.0
cgd5_3073-RA-p1,390550.0,25302000.0,761430.0,18028000.0,99874000.0,18742000.0
cgd5_310-RA-p1,418320.0,4802600.0,0.0,0.0,0.0,248020.0
cgd5_3130-RA-p1,242540.0,1723700.0,21206.0,0.0,0.0,953780.0
cgd5_3160-RA-p1,599470000.0,8990000000.0,579580000.0,721820000.0,1091900000.0,1728200000.0
cgd5_3170-RA-p1,74629000.0,1686600000.0,232380000.0,182080000.0,1816700000.0,223360000.0
cgd5_3200-RA-p1,2025000.0,64668000.0,1268900.0,1420100.0,2335400.0,10507000.0
cgd5_320-RA-p1,48584.0,49534000.0,207940.0,189360.0,0.0,608500.0
cgd5_3210-RA-p1,422770.0,17315000.0,137060.0,155590.0,595990.0,1891900.0
cgd5_3220-RA-p1,2490400.0,175980000.0,8928300.0,6782600.0,3944500.0,18044000.0
cgd5_3230-RA-p1,6854700.0,321230000.0,36265000.0,12877000.0,10539000.0,1921200.0
cgd5_3243-RA-p1,0.0,0.0,0.0,1252100.0,6436800.0,1944900.0
cgd5_3260-RA-p1,967430.0,16263000.0,0.0,5450800.0,56041000.0,7416600.0
cgd5_3300-RA-p1,0.0,235560.0,0.0,0.0,0.0,323430.0
cgd5_330-RA-p1,0.0,1856100.0,0.0,0.0,0.0,0.0
cgd5_3340-RA-p1,5739600.0,103210000.0,5591900.0,19044000.0,4244000.0,39838000.0
cgd5_3360-RA-p1,1837800.0,345200000.0,15739000.0,9680400.0,22326000.0,9453600.0
cgd5_3370-RA-p1,0.0,1114500.0,0.0,0.0,0.0,208240.0
cgd5_3420-RA-p1,160280.0,3630800.0,55022.0,1110200.0,11583000.0,1966800.0
cgd5_3430-RA-p1,0.0,2310800.0,0.0,0.0,0.0,264940.0
cgd5_3450-RA-p1,896600.0,170160000.0,12261000.0,54619000.0,8742100.0,25194000.0
cgd5_3460-RA-p1,1690800.0,50125000.0,1976700.0,520770.0,228920.0,14494000.0
cgd5_3490-RA-p1,0.0,19539000.0,2956800.0,784470.0,203380.0,0.0
cgd5_3500-RA-p1,0.0,49727000.0,301620.0,4251700.0,3265000.0,14842000.0
cgd5_3560-RA-p1,103030.0,4564500.0,11556.0,0.0,0.0,2212600.0
cgd5_3650-RA-p1,43056000.0,508870000.0,41971000.0,47574000.0,198510000.0,124620000.0
cgd5_3680-RA-p1,0.0,2163000.0,0.0,91329.0,0.0,173380.0
cgd5_3690-RA-p1,1019900.0,24995000.0,734470.0,4965800.0,3738000.0,16723000.0
cgd5_3700-RA-p1,778570.0,28904000.0,682690.0,14603.0,0.0,2535800.0
cgd5_3720-RA-p1,63644000.0,1551800000.0,102060000.0,309200000.0,797100000.0,139520000.0
cgd5_3730-RA-p1,121940.0,12125000.0,135930.0,0.0,0.0,2828800.0
cgd5_3740-RA-p1,2859400.0,230570000.0,38334000.0,69528000.0,47581000.0,54640000.0
cgd5_3790-RA-p1,0.0,986310.0,0.0,0.0,0.0,0.0
cgd5_3820-RA-p1,277470.0,3273300.0,0.0,393420.0,0.0,0.0
cgd5_3823-RA-p1,944790.0,74592000.0,2918400.0,14248000.0,20172000.0,35851000.0
cgd5_3840-RA-p1,0.0,2355200.0,0.0,0.0,0.0,0.0
cgd5_3850-RA-p1,2065700.0,34965000.0,848770.0,296920.0,208840.0,4529900.0
cgd5_3890-RA-p1,0.0,10089000.0,648450.0,135670.0,0.0,5987800.0
cgd5_390-RA-p1,4598400.0,76192000.0,2140000.0,1345200.0,4181900.0,14618000.0
cgd5_3920-RA-p1,11493000.0,302020000.0,40249000.0,65614000.0,8423200.0,70952000.0
cgd5_3950-RA-p1,7264100.0,168060000.0,8393400.0,13510000.0,10980000.0,22349000.0
cgd5_3960-RA-p1,190800.0,37247000.0,203820.0,145800.0,0.0,3897300.0
cgd5_3980-RA-p1,0.0,411980.0,21105.0,1065500.0,5089700.0,888820.0
cgd5_4080-RA-p1,0.0,1132000.0,0.0,0.0,0.0,1886700.0
Cgd5_40-RA-p1,0.0,6232200.0,0.0,40969.0,0.0,752910.0
cgd5_4110-RA-p1,177260.0,56424000.0,10131000.0,11653000.0,6330900.0,11647000.0
cgd5_4140-RA-p1,1055900.0,25393000.0,2940400.0,0.0,4372600.0,1888500.0
cgd5_4170-RA-p1,0.0,9067800.0,272170.0,78700.0,0.0,321680.0
cgd5_4210-RA-p1,1277500.0,87368000.0,5241600.0,8145300.0,6096000.0,233410.0
cgd5_4230-RA-p1,0.0,391800.0,0.0,301990.0,7772900.0,615610.0
cgd5_4300-RA-p1,0.0,211530.0,0.0,0.0,0.0,0.0
cgd5_4350-RA-p1,37453.0,2866100.0,0.0,0.0,0.0,261280.0
cgd5_4370-RA-p1,7363800.0,269080000.0,24913000.0,24660000.0,24776000.0,151750000.0
cgd5_4400-RA-p1,10613000.0,184490000.0,8332800.0,8640000.0,11909000.0,18770000.0
cgd5_440-RA-p1,50190000.0,1912400000.0,155190000.0,320220000.0,317920000.0,96022000.0
cgd5_4430-RA-p1,174740.0,8120100.0,38364.0,22893.0,106810.0,1065800.0
cgd5_4440-RA-p1,52948.0,11099000.0,357430.0,1403800.0,0.0,317370.0
cgd5_4470-RA-p1,0.0,1816500.0,281020.0,0.0,0.0,220760.0
cgd5_4480-RA-p1,14760.0,1631900.0,0.0,0.0,0.0,124910.0
cgd5_4490-RA-p1,3838.3,2296800.0,0.0,0.0,0.0,69211.0
cgd5_4500-RA-p1,0.0,1224700.0,0.0,0.0,0.0,0.0
cgd5_4520-RA-p1,47450.0,5017400.0,0.0,0.0,0.0,2135000.0
cgd5_4530-RA-p1,0.0,0.0,0.0,1109700.0,50810000.0,150000.0
cgd5_4540-RA-p1,12083000.0,199940000.0,10205000.0,19086000.0,15909000.0,25884000.0
cgd5_4560-RA-p1,39197000.0,452870000.0,15389000.0,39734000.0,35124000.0,40727000.0
cgd5_4570-RA-p1,0.0,7223300.0,99294.0,0.0,147140.0,1564600.0
cgd5_480-RA-p1,703370.0,32627000.0,697950.0,1323400.0,0.0,0.0
cgd5_510-RA-p1,0.0,2603700.0,0.0,0.0,0.0,78899.0
cgd5_530-RA-p1,1100400.0,83730000.0,3032800.0,4165800.0,2596700.0,5338900.0
Cgd5_540-RA-p1,1884000.0,24936000.0,57040.0,0.0,33338000.0,0.0
cgd5_60-RA-p1,0.0,4470000.0,149340.0,1063300.0,0.0,0.0
cgd5_610-RA-p1,2867300.0,73730000.0,1474700.0,1817900.0,3264100.0,12276000.0
cgd5_630-RA-p1,0.0,11645000.0,598920.0,625580.0,0.0,4791600.0
cgd5_640-RA-p1,0.0,781970.0,0.0,0.0,0.0,377370.0
cgd5_660-RA-p1,0.0,7012600.0,0.0,0.0,0.0,0.0
cgd5_670-RA-p1,2428900.0,31770000.0,1258600.0,930940.0,734400.0,2420500.0
cgd5_680-RA-p1,2323800.0,57106000.0,3125700.0,3715900.0,0.0,2027200.0
cgd5_690-RA-p1,2970900.0,17194000.0,616750.0,3236000.0,10039000.0,14866000.0
cgd5_700-RA-p1,235900.0,50855000.0,4547100.0,1436300.0,643500.0,14062000.0
cgd5_70-RA-p1,27672000.0,173030000.0,5323200.0,6932500.0,17168000.0,35550000.0
cgd5_730-RA-p1,63322.0,2214500.0,2612.1,0.0,0.0,178730.0
cgd5_750-RA-p1,22665000.0,239920000.0,11500000.0,25726000.0,8299700.0,44001000.0
cgd5_790-RA-p1,0.0,0.0,0.0,118630.0,5595300.0,109920.0
